post_id,title,author,created_utc,cleaned_text,keywords,image_text,doc_embedding,cluster
1i86hjf,CERN's particle accelerator tech is being reimagined to blast cancer in under a second | When accelerators start accelerating cancer cures,c********,2025-01-23 15:54:32,CERN's particle accelerator tech is being reimagined to blast cancer in under a second When accelerators start accelerating cancer cures,"['cern', ' particle', ' accelerator', ' tech', ' reimagined', ' blast', ' cancer', ' second', ' accelerators', ' start', ' accelerating', ' cures']",,"[-4.87815822e-03  4.06146806e-04 -4.60549211e-03 -6.15877099e-04
 -4.28134156e-03 -3.58619029e-04  3.98095977e-03 -2.21058214e-03
 -3.07345134e-03 -1.72699348e-03 -5.31083113e-03 -4.66225343e-03
 -4.61450050e-04 -1.64191262e-03  3.85362329e-03 -5.36301779e-03
  4.68419399e-03 -3.19216307e-03  4.25674394e-03 -4.58745798e-03
 -1.10308535e-03 -6.01609354e-04  3.24429502e-03 -3.32669333e-05
 -3.99695855e-04 -3.28784366e-03  1.16268930e-03 -4.63091116e-03
  4.22059372e-03  3.52616259e-03  6.13375613e-03  6.54582074e-03
 -3.94757924e-04  8.66699591e-03 -1.92221440e-03  2.95468792e-03
 -1.01875712e-03 -3.61033576e-03  1.06798601e-03  1.00679009e-03
  3.39757861e-03 -3.86409787e-03  9.81409685e-05 -5.25498204e-03
  1.57159125e-03 -4.58313705e-04 -1.86692353e-03 -4.83407965e-03
  3.69689474e-03  1.91436685e-03 -1.34244771e-03  2.70246761e-03
  2.60011852e-03  2.61114305e-03  3.20574734e-03 -4.40410618e-03
  3.59122013e-03 -3.47842136e-03 -2.80534005e-04 -3.68914357e-03
  5.05475001e-03  4.55446169e-03  1.91007584e-05  4.72297426e-04
  1.78686017e-03  5.78603381e-03  1.47659588e-03  2.55477498e-03
 -4.70873143e-04  1.73880381e-03 -5.86607447e-03  4.45131073e-03
  1.40812958e-03 -2.30682315e-03  6.60205539e-03  6.76295767e-03
 -3.47437756e-03 -2.10129027e-03 -5.41633321e-03 -4.75707417e-03
 -1.62354833e-03  1.84743738e-04 -4.59065707e-03  6.14776090e-03
 -6.44653104e-03  4.74793511e-03 -3.47977411e-03 -2.08789133e-03
 -2.72011408e-03  1.74575462e-03  1.29438506e-03  4.24626702e-03
 -4.36351914e-03 -8.46003008e-04  3.07999249e-03 -1.39975059e-03
 -4.49332688e-03 -2.47043651e-03  5.30675752e-03  3.54575156e-03]",0
1i8u0lp,"Sneeze simulator shows spread of invisible bugs | A coughing, sneezing, 3D-printed model of the human nose and upper airway has provided researchers with a better understanding of how airborne infections are transmitted. The knowledge will aid in developing effective ways of reducing that spread.",c********,2025-01-24 12:14:26,"Sneeze simulator shows spread of invisible bugs A coughing, sneezing, 3Dprinted model of the human nose and upper airway has provided researchers with a better understanding of how airborne infections are transmitted. The knowledge will aid in developing effective ways of reducing that spread.","['sneeze', ' simulator', ' shows', ' spread', ' invisible', ' bugs', ' coughing', ' sneezing', ' 3dprinted', ' model', ' human', ' nose', ' upper', ' airway', ' provided', ' researchers', ' better', ' understanding', ' airborne', ' infections', ' transmitted', ' knowledge', ' developing', ' effective', ' ways', ' reducing']",,"[ 3.33332433e-03  4.80580516e-03 -4.07651905e-03  1.20472035e-03
  3.17959720e-03 -2.05250038e-03 -2.26973905e-03  6.90239621e-03
 -5.51390182e-03 -1.23375258e-03 -4.44574933e-03 -1.88009371e-03
  3.62564554e-03  4.57725115e-03  1.10247836e-03 -4.20642179e-03
  4.81742015e-03 -7.56678963e-03 -8.76126869e-04 -3.40488926e-03
  3.90110631e-03  1.42893160e-03 -7.85121578e-04  6.23160275e-03
  3.51709384e-03  3.81180970e-03 -8.69401079e-03 -5.60795469e-03
 -3.15737817e-03 -7.35814776e-03  4.88635479e-03  7.38790724e-03
 -1.02543831e-03  1.04904240e-02  1.28434610e-03 -2.93600697e-05
 -6.25310559e-03 -5.50562143e-03 -3.22051719e-03 -7.43443286e-03
  6.04348490e-03  2.85001937e-03 -1.46563794e-03 -1.88411167e-03
 -7.03660189e-04 -1.58511859e-03  2.26433342e-03  4.15537087e-03
  3.25610931e-03 -4.94926819e-04  2.72856234e-03  2.92496243e-03
 -1.29342196e-03  3.30089172e-03 -7.00731017e-03  9.91319539e-05
 -3.32165486e-03 -3.69283883e-03 -7.87206460e-03 -3.40300240e-03
 -2.63450225e-03  6.29085721e-03 -2.01380532e-03  6.30386581e-04
 -2.93377391e-03  5.03061851e-03  2.70441384e-03 -4.57228953e-03
 -2.36013136e-03  5.60225965e-03  1.69589918e-03 -7.52765976e-04
  3.00125894e-03 -1.77181559e-03 -9.34507261e-05  4.15075617e-03
 -2.11234740e-03  2.59119365e-03  2.25595711e-03 -1.69386109e-03
  8.17206630e-04 -1.37124839e-03  6.30165858e-04  9.26463958e-03
 -3.19923740e-03  3.02585913e-03  7.25846970e-04  5.31001890e-04
  5.81854547e-04  2.70648208e-03  2.90397834e-03  2.73627858e-03
  1.35084591e-03  2.16579833e-03  9.82124917e-03  4.73870523e-03
  5.21777058e-03 -5.52691845e-03  4.94581880e-03 -5.41363936e-03]",0
1i8uyax,"New AI picks up 97% of lung diseases, and can tell pneumonia from COVID-19",A***************,2025-01-24 13:06:45,"New AI picks up 97 of lung diseases, and can tell pneumonia from COVID19","['picks', ' lung', ' diseases', ' tell', ' pneumonia', ' covid19']",,"[-3.78387654e-03  3.03432648e-03  8.03743955e-04 -4.53126756e-03
 -1.88160513e-04  6.17109297e-04 -7.94542604e-04 -1.46689243e-03
  2.16125161e-03  1.82355859e-03  9.98327974e-04 -2.55476474e-03
  3.81107256e-03 -2.12766975e-03 -2.91187619e-03 -4.63702367e-04
  1.18008524e-03 -4.05599596e-03  1.45575817e-04  6.89363340e-04
  1.73848262e-03  3.35036940e-03  4.67789033e-03  5.48058096e-03
 -7.53998233e-04 -6.37995545e-04 -1.09252217e-03 -1.36214378e-03
 -1.65195539e-04 -1.27219153e-03 -2.22642138e-03  2.69558490e-03
  3.11933720e-04  3.97262769e-03  4.44044964e-03 -1.47997634e-04
  5.63770416e-04 -4.18102136e-03 -3.85451061e-03 -2.36941176e-03
  6.37984276e-03  3.39358696e-03 -2.55915686e-03 -5.70830097e-03
 -3.48237669e-03  3.82642215e-03  7.83425232e-04 -1.55577040e-03
 -2.64053396e-03 -1.18505338e-03  1.75156005e-04 -1.48437114e-03
  1.13173306e-03 -2.03057169e-03 -2.96591851e-03  3.43112764e-03
  3.04311514e-03  1.93326664e-03 -2.60639121e-03  3.13737406e-03
 -4.22626093e-04  2.57511251e-03  1.57002523e-03  4.39473195e-03
  4.31860273e-04 -1.22823520e-03  3.86419450e-03  3.27218696e-03
 -1.97237110e-04  7.36214686e-04 -5.12879761e-03 -4.24154056e-03
 -6.36899436e-04  1.19969249e-03  1.91613485e-03  4.64125490e-03
  2.94904271e-03  1.26698997e-03  2.01960676e-03  4.52332385e-03
 -4.59368387e-03 -2.48018373e-03 -3.88778583e-03  1.83727505e-04
  8.01281130e-04 -1.44175347e-03 -3.66615993e-03 -1.22527170e-04
 -2.68966588e-03 -3.44121037e-03  3.72867868e-03 -5.03305299e-03
  4.50650835e-03  4.60323226e-03  4.21590498e-03  2.01994655e-04
  7.92633182e-06  1.41116220e-03 -2.50107842e-03  3.06582171e-03]",1
1i8vgor,"Chinese artificial sun shatters world record with 1,066-second plasma confinement | A crucial milestone in fusion research",c********,2025-01-24 13:32:59,"Chinese artificial sun shatters world record with 1,066second plasma confinement A crucial milestone in fusion research","['chinese', ' artificial', ' shatters', ' world', ' record', ' 066second', ' plasma', ' confinement', ' crucial', ' milestone', ' fusion', ' research']",,"[-1.90060714e-03  4.99209715e-03 -3.06721823e-03 -4.13319515e-03
  2.35806149e-03  1.12791383e-03  1.16491843e-04  6.55835448e-03
 -2.78807688e-03 -2.78362771e-04 -1.76493265e-03 -2.82547437e-03
  2.82683480e-03  4.65806806e-03  2.05795141e-03  1.23705482e-03
 -1.80534588e-03 -1.58957730e-03 -3.08382628e-03  2.51016067e-03
  2.45199096e-03 -4.72201314e-03 -2.42232723e-04  5.11879288e-03
  2.11637747e-03 -4.12691006e-04 -9.79455421e-04 -5.02085779e-03
  1.49728963e-04  1.95289569e-04 -1.57737843e-04 -7.25515187e-04
 -4.51123778e-04  4.72497521e-03  2.77780229e-03 -2.95500527e-03
  2.55367067e-03 -3.72195127e-03 -6.30293414e-03 -4.72196611e-03
 -1.81503152e-03  4.76567307e-03 -1.28381012e-03 -5.90010360e-03
  4.34709061e-03  2.00367090e-03  2.79025896e-03  3.15980567e-03
 -4.02362878e-03  4.81795333e-03 -1.72256597e-03  1.88581704e-03
 -3.38056008e-03  7.55383691e-04 -6.86792610e-03 -1.66545017e-03
 -3.63344932e-03  6.74675044e-04 -2.81267706e-03  1.75380358e-03
 -1.39333606e-05 -1.63274992e-03 -4.30151168e-03 -3.33518931e-03
  1.24415942e-03 -3.04986141e-03  2.20226077e-03 -1.70985167e-03
 -5.37673477e-03 -2.38910434e-03 -2.73943879e-03  5.88390091e-03
  3.13140661e-03 -3.15743475e-03  8.78808380e-04  1.71431294e-03
  1.11862179e-03 -4.98144468e-03 -2.13662186e-03  6.95425188e-05
  4.51086136e-03  3.34991142e-03  4.77091037e-03  7.47034035e-04
 -4.05936647e-04  2.97615910e-03  2.84237089e-04 -2.04982818e-03
 -1.12771720e-03  3.01301642e-03  4.13232809e-03 -1.71791937e-03
  2.47476553e-03 -2.24122242e-03  6.93920394e-03  5.50159859e-03
  8.03267700e-04 -4.40142816e-03  2.58163107e-03 -1.80176226e-04]",1
1i9meu0,MIT's zero-energy technique shows how to brew ammonia underground,A***************,2025-01-25 12:58:49,MIT's zeroenergy technique shows how to brew ammonia underground,"['zeroenergy', ' technique', ' shows', ' brew', ' ammonia', ' underground']",,"[ 0.00468673  0.0057511  -0.00476543 -0.00539815  0.00283339  0.0024752
 -0.00167672 -0.00055833  0.00236708  0.00086032 -0.00402465 -0.00366667
  0.00335553 -0.00062084 -0.00419299 -0.00011755 -0.00060591 -0.00015506
 -0.0048359   0.00269523  0.00392882 -0.00172118 -0.00085877  0.00217065
  0.00327485  0.00447635 -0.00586178  0.00034605 -0.00419952  0.00229729
  0.00445619  0.00172755 -0.00449387  0.00330805  0.00300168  0.00123592
 -0.0032028  -0.00415905  0.00136213  0.00130157  0.00080714  0.00213337
  0.00540942 -0.00013852 -0.00136324  0.00139571 -0.00049658 -0.00011991
  0.00228857 -0.00390326  0.00407677  0.00065839  0.00098799  0.0031307
  0.00228412 -0.00037997 -0.00199918  0.00441025 -0.00124421 -0.00289157
  0.00552865  0.00024739 -0.0024444   0.00388698 -0.00317483  0.00543863
  0.00193215 -0.00499635  0.00080454  0.00029462 -0.00133648  0.00339714
 -0.00366314  0.00180859 -0.00304483  0.00027116  0.0005985   0.00058891
  0.00349089 -0.00344525  0.0024878   0.00420364 -0.00264012  0.00077868
 -0.00386104  0.00444329  0.00343082 -0.00018187 -0.00339097  0.00339757
 -0.0037367   0.0013527   0.00192493 -0.00229073  0.00365854  0.00532107
 -0.0007619  -0.00542906  0.00263956 -0.00100848]",1
1iae9zs,Balance-assessing rig is kind of like a mechanical bull for stroke patients,A***************,2025-01-26 13:16:29,Balanceassessing rig is kind of like a mechanical bull for stroke patients,"['balanceassessing', ' kind', ' like', ' mechanical', ' bull', ' stroke', ' patients']",,"[-2.01837788e-03  1.54942588e-03 -7.93595624e-04 -1.76341413e-03
  1.86784612e-03 -1.99800474e-03 -1.68428698e-03  4.64365445e-03
  3.23153916e-03 -3.62622063e-03 -6.37737510e-04  1.86127319e-04
 -4.15873574e-03 -1.99917238e-03  3.20425234e-03  1.29855762e-04
 -1.68498140e-03  2.21345806e-03 -3.85544309e-03  4.01578564e-03
  2.84585194e-03 -2.37861904e-03  9.18108562e-04 -3.50239477e-03
 -3.34769371e-04  2.95455451e-03 -3.83296818e-03 -6.57629920e-04
 -4.78584692e-03  3.66100343e-03 -2.85358634e-04 -2.35809176e-03
 -3.12397745e-03 -9.41292150e-04 -1.65392878e-03 -3.89470370e-03
 -8.49984528e-04 -1.21673057e-03 -2.14221561e-03 -1.27306895e-03
 -2.16812668e-06 -3.97609081e-03  2.08082912e-03 -2.98670284e-03
 -1.93899195e-03  3.01586650e-03  1.23575609e-03 -1.16500189e-03
 -1.61491986e-03  2.74767145e-03  3.36260349e-03 -2.21137167e-03
  2.47051055e-03 -4.92983405e-03 -4.09301417e-03 -8.98271159e-04
 -5.03363973e-03  8.67849332e-04  1.00180383e-04  7.74770433e-06
  5.00823325e-03 -2.13407772e-03 -3.64752533e-03  4.28132201e-03
  2.49871751e-03  4.80736932e-03 -2.54890794e-04 -3.78074753e-03
  2.66440469e-03  4.47346503e-03  1.67632918e-03  3.16951470e-03
  4.14685393e-03  2.78581912e-03 -2.72311457e-03 -4.02872777e-03
 -3.98492161e-03 -1.50846317e-03  8.63509544e-04 -1.47816336e-05
 -3.28937965e-03  3.39380070e-03  2.74890987e-03  1.18922105e-03
  3.48866219e-03 -4.26539918e-03  8.53956328e-04  1.96535053e-04
 -2.98364414e-03 -1.19766663e-03 -2.92256381e-03 -2.23906478e-03
 -1.41807774e-03  8.74865276e-04 -2.45559216e-03  4.20720084e-03
 -2.53143511e-03 -5.16773621e-03  4.16186592e-03 -4.31938423e-03]",1
1iahcvj,Paralyzed man pilots a virtual drone – by thinking of moving his fingers | Brain-computer interfaces may allow paralyzed people to perform basic actions such as eating and typing.,c********,2025-01-26 15:29:31,Paralyzed man pilots a virtual drone by thinking of moving his fingers Braincomputer interfaces may allow paralyzed people to perform basic actions such as eating and typing.,"['paralyzed', ' pilots', ' virtual', ' drone', ' thinking', ' moving', ' fingers', ' braincomputer', ' interfaces', ' allow', ' people', ' perform', ' basic', ' actions', ' eating', ' typing']",,"[ 4.61216783e-03  3.54562607e-03 -4.88316920e-03 -4.55058413e-03
 -3.21060303e-03 -2.32712692e-03 -1.31907570e-03  1.42404507e-03
 -5.38420689e-04  1.78835797e-03 -4.79304139e-03 -1.89611211e-03
  3.90616874e-03 -5.58884989e-04  6.15996105e-05 -1.84344698e-03
  1.56373973e-03 -2.77840719e-03 -1.73225254e-03 -3.36664636e-03
  8.25703377e-04 -1.40887933e-04  2.03979202e-03  4.45221434e-04
  3.12218582e-03  4.03558044e-03 -5.32124890e-03 -7.70200044e-04
 -2.85511161e-03 -2.78225751e-03  3.65872984e-03  7.46661518e-03
  4.98746661e-03  5.88327087e-03 -4.43167146e-03  5.82144945e-04
  3.42892425e-04 -3.02379509e-03 -5.93516044e-03  9.86881350e-05
  5.57731232e-03 -3.99029907e-03 -2.67553667e-04 -1.18034903e-03
 -1.05744123e-03 -1.31355331e-03  1.33598561e-03 -1.18590589e-03
  6.77685675e-05  2.70853634e-03  1.62583520e-03  1.11422013e-03
 -2.23699049e-03  2.96774483e-03 -1.14245294e-03  1.64627412e-03
 -2.15470465e-03  3.26018501e-03  2.93749757e-03 -4.34559630e-03
  1.27812196e-03  2.50829244e-03  4.52867447e-04 -3.03877820e-03
 -6.62291655e-03  3.67360679e-03 -3.55636142e-03 -1.30564047e-04
  7.82927309e-05  1.60885524e-04 -3.95350903e-03 -3.97837674e-03
  5.06369583e-03  5.12924092e-03  1.64812140e-03  5.87255694e-03
 -1.77789852e-03 -1.03167922e-03  3.00185638e-03 -1.73000735e-03
 -1.88935257e-03  1.40170031e-03 -9.64809908e-04  1.61828496e-03
 -2.99235719e-04  4.10859101e-03 -3.00450996e-03  7.71247724e-05
  2.26047661e-04  3.72784678e-03  5.91289811e-03  5.48893725e-03
 -5.67543553e-03 -4.88213263e-04  7.19270553e-04 -2.26743310e-03
 -4.61233128e-03 -5.76724671e-03 -1.29524816e-03  1.65785069e-03]",0
1ib7brl,"Lab-grown sperm, eggs may soon allow parents to customize their future children | HFEA held a meeting last week and announced that scientists are close to growing human eggs and sperm in a lab.",c********,2025-01-27 12:11:01,"Labgrown sperm, eggs may soon allow parents to customize their future children HFEA held a meeting last week and announced that scientists are close to growing human eggs and sperm in a lab.","['labgrown', ' sperm', ' eggs', ' soon', ' allow', ' parents', ' customize', ' future', ' children', ' hfea', ' held', ' meeting', ' last', ' week', ' announced', ' scientists', ' close', ' growing', ' human']",,"[ 1.30736560e-04  5.24219871e-03 -9.58353456e-04 -4.03146539e-03
 -3.91407448e-05 -7.35310232e-03  8.80593841e-04 -1.35257654e-03
 -3.73412203e-03  2.80935504e-03 -8.52754898e-03 -3.11641186e-03
  4.01328690e-03 -1.79816026e-03 -5.94360055e-03 -4.52946313e-03
 -1.25719071e-03 -4.65220277e-04 -1.58618728e-03 -3.71064851e-03
 -4.23953461e-04  8.21090012e-04 -1.62198313e-03  4.39973269e-03
 -8.17193824e-04 -2.04562489e-03 -8.13076086e-03 -3.87128792e-03
  2.42100935e-03 -2.03767628e-03  5.45738172e-03  5.21837827e-03
 -3.31561401e-04  4.28251596e-03  3.98874748e-03  4.54810308e-03
  4.06998163e-03 -1.94903673e-03 -5.27182547e-03 -2.38885521e-03
  2.90977041e-04  4.47021844e-03  3.28425231e-04 -1.32436142e-03
 -1.93432812e-03 -3.44328023e-03 -4.46364516e-03  1.38318399e-03
  5.24233049e-03 -2.24183430e-03  5.42051485e-03  1.37997861e-03
  1.16446381e-03  9.02574684e-04 -9.29729547e-03 -4.24903957e-03
  3.57318483e-03  5.15544438e-04 -3.53685668e-04 -2.90123680e-05
  6.07596431e-03 -9.65855666e-04 -6.01405883e-03 -2.17577792e-03
  1.35205081e-03  5.87134855e-03  1.16599037e-03 -2.01797346e-03
  8.72408273e-04  5.02050668e-03 -7.66093004e-03 -2.04557250e-03
  3.97224212e-03 -2.20488990e-03  1.31203129e-03  1.75365864e-03
  7.69692415e-04 -2.30700965e-03 -3.48485913e-03  6.32023718e-03
 -1.08232489e-03 -2.73526157e-03  2.21816939e-03  2.78889481e-03
 -4.17917827e-03  2.64147617e-04 -6.51115831e-03  4.79042676e-04
  2.91256444e-03  3.95795796e-03  3.92627763e-03 -3.30157881e-03
 -6.83618244e-03  3.08272964e-03  3.69991316e-03 -2.76680104e-03
 -1.22588652e-03 -2.88264453e-03  1.96851813e-03  5.16687706e-03]",0
1ib7yvi,Cancer protein discovery reveals new treatment target,A***************,2025-01-27 12:41:59,Cancer protein discovery reveals new treatment target,"['cancer', ' protein', ' discovery', ' reveals', ' treatment', ' target']",,"[ 1.26816391e-03 -3.80646065e-03  2.81386147e-03 -3.45892250e-03
 -3.38878366e-03 -1.78124360e-03 -3.83715378e-03  3.01297987e-03
 -3.57363722e-03 -8.85753252e-04 -3.68085853e-03 -1.98007608e-03
  1.21161109e-03 -4.46770806e-03  6.08909933e-04  3.68767360e-04
 -1.21061690e-03 -4.02714475e-04  4.70996689e-04  2.53541605e-03
  1.12884236e-03 -3.78072634e-03  4.49994055e-04 -4.13768971e-03
  2.60369340e-03 -1.84316654e-03  2.62435479e-03 -2.45774561e-03
  3.48216551e-03 -5.78080129e-04  2.24278518e-03 -2.07315525e-03
 -1.38104268e-04  1.31522829e-03  2.59407796e-03 -4.47819848e-03
 -3.92204756e-03 -3.73817305e-03  4.14185086e-03  1.22144935e-03
 -1.48083980e-03  2.52427533e-03  1.19707012e-03  2.53651454e-03
  9.94139933e-04  3.49769398e-04  5.46521088e-03  2.25789403e-03
  2.51602498e-04 -7.09620421e-04 -4.72321361e-03  1.02725672e-03
 -9.53242532e-04 -2.05960521e-03 -2.42922548e-03  1.16609095e-03
 -3.29271099e-03 -1.97961577e-03 -2.03462387e-03  1.17112685e-03
 -4.12583118e-03  3.79101513e-03 -1.38683559e-03 -4.04008955e-04
 -4.93948814e-03 -3.98028875e-03  3.42191942e-03  4.59712138e-03
 -5.47936000e-03  2.91323336e-03  1.05581328e-03 -3.72780184e-03
 -4.38732939e-04 -3.14509904e-04  3.42209940e-03 -2.96320324e-03
 -1.04491902e-03  9.78370663e-04 -3.47737782e-03 -3.36814905e-03
 -3.10797500e-03 -3.27631808e-03 -4.42448771e-03  6.47983328e-03
  2.39879894e-03 -8.25423049e-05 -5.06963930e-04 -2.72078370e-03
 -3.01582366e-03  2.14233925e-03  1.14226318e-03  3.58869508e-03
 -2.30460340e-04  1.63374632e-03  3.98253836e-03  4.37629083e-03
  4.94316407e-03  3.57768591e-03  1.58615131e-03 -1.15272775e-03]",1
1ibcm17,"China sets new fusion endurance record of over a thousand seconds | The Experimental Advanced Superconducting Tokamak reactor in Hefei, Anhui Province has set a new record with a 1,066-second sustained fusion reaction.",c********,2025-01-27 16:05:45,"China sets new fusion endurance record of over a thousand seconds The Experimental Advanced Superconducting Tokamak reactor in Hefei, Anhui Province has set a new record with a 1,066second sustained fusion reaction.","['china', ' sets', ' fusion', ' endurance', ' record', ' thousand', ' seconds', ' experimental', ' advanced', ' superconducting', ' tokamak', ' reactor', ' hefei', ' anhui', ' province', ' 066second', ' sustained', ' reaction']",,"[ 4.46336053e-04  5.85983740e-03 -4.19959147e-03 -5.13310079e-03
 -9.80129233e-04 -5.65839512e-03  4.43217112e-03  1.42361922e-03
 -6.82542752e-03 -1.30545662e-03 -7.65339285e-03 -4.01516492e-03
 -2.44771480e-03  2.95110350e-03 -2.59126071e-03 -1.07042462e-04
  5.19560231e-03  4.95081884e-04 -2.85144546e-03 -7.83874281e-03
  7.94878975e-03  5.31487679e-03 -5.53048048e-05  3.95004964e-03
  2.49909004e-03  6.00549579e-03 -4.62832069e-03 -5.39036887e-03
 -4.08530934e-03 -6.54418673e-03 -3.11653828e-03  3.89179611e-03
  2.75775581e-03  7.16709159e-03 -2.83299247e-03  5.72108710e-03
 -7.90491176e-05 -8.43178574e-03 -4.69598593e-03  9.45538981e-04
  3.31546925e-03 -8.95264733e-04  5.23323566e-03 -8.81356187e-03
 -9.91573790e-04 -2.07975134e-03  1.43778406e-03 -1.45530538e-03
  8.88145063e-04 -3.29081039e-03 -8.91839154e-04  3.44213238e-03
  1.50337210e-03  5.20984828e-03 -1.56556850e-03  2.59960908e-03
  4.21647588e-03  2.83772405e-03 -8.15445464e-03  3.41705373e-03
  1.22276065e-03  6.57003187e-03 -4.74119047e-03  4.42817761e-03
  3.05861118e-03 -1.00950920e-03 -4.16875631e-03  6.92437970e-05
 -3.11948406e-03 -4.52426495e-04 -5.71378926e-03  3.05071496e-03
  2.88051902e-03 -1.37592619e-03  2.03225249e-03  6.75168401e-03
  4.74759890e-03 -2.84551829e-03 -6.86678337e-03  1.01835001e-03
  3.66158411e-03  6.56665361e-04  1.29922642e-03  2.71787780e-04
 -6.68886642e-04 -3.10351118e-03  2.39012484e-03  3.82138486e-03
  1.99806900e-03  3.98902083e-03  1.13521551e-03  1.19037391e-03
 -4.24184510e-03 -6.99780285e-05  1.74319604e-03  6.58320682e-03
  5.21781296e-03 -2.21408065e-03  3.05497041e-03 -2.00265134e-03]",0
